Dictionary
Abu Ayyad al-Tunisi 
Abou Aayadh 
Abou Iyadh 
"‘ABD AL-RAHMAN BIN ‘UMAYR AL-NU’AYMI 
"
Abd al-Rahman bin 'Amir al-Na'imi 
Abd al-Rahman al-Nu'aimi 
al-Nu'imi Abd al-Rahman bin 'Amir
 'Abd al-Rahman bin 'Amir al-Nu'aymi 
al-Nu'aymi Abdallah Muhammad
Abd al-Rahman al-Nua'ymi 
A. Rahman al-Naimi 
Abdelrahman Imer al Jaber al Naimeh 
A. Rahman Omair J Alnaimi 
Abdulrahman Omair al Neaimi 
AL-‘ANIZI ‘ABD AL-RAHMAN KHALAF ‘UBAYD JUDAY’
‘Abd al-Rahman Khalaf al-Anizi 
‘Abd al-Rahman Khalaf al-‘Anzi 
Abu Usamah al-Rahman 
Abu Shaima’ Kuwaiti 
Abu Usamah al-Kuwaiti 
Abu Usama 
Yusuf
KHATTAB ANAS HASAN
al-Khayat Samir Ahmed
Hani 
Abu Hamzah 
Abu-Ahmad Hadud 
"MAYSAR ALI MUSA ABDALLAH AL-JUBURI
"
al-Jiburi Muyassir
Muyassir Harara 
Muyassir al-Shammari 
Hassan Muhammad Khalid
Al-Shammari 
Mus'ab al-Qahtani 
Abu Maria al-Qatani 
"SHAFI SULTAN MOHAMMED AL-AJMI
"
Shafi al-Ajmi 
Sheikh Shafi al-Ajmi 
Shaykh Abu-Sultan 
"‘ABD AL-RAHMAN MUHAMMAD MUSTAFA AL-QADULI
"
‘Abd al-Rahman Muhammad Mustafa Shaykhlari 
Umar Muhammad Khalil Mustafa 
Abdul Rahman Muhammad al-Bayati 
Tahir Muhammad Khalil Mustafa al-Bayati 
Aliazra Ra’ad Ahmad 
 Abu-Shuayb 
Hajji Iman 
Abu Iman 
Abu Ala 
Abu Hasan 
Abu Muhammad 
Abu Zayna 
EMILIE EDWIGE KONIG 
Konig Emilie Samra
"KEVIN JORDAN AXEL GUIAVARCH 
"
"OUMAR DIABY 
"
 Omsen 
Oumar Omsen 
"ANSAR AL-SHARI’A IN TUNISIA (AAS-T)
"
Ansar al-Sharia in Tunisia 
Ansar al-Shari’ah in Tunisia 
Ansar al-Shari’ah 
Ansar al-Sharia 
Supporters of Islamic Law 
Al-Qayrawan Media Foundation 
ABDALLAH AZZAM BRIGADES (AAB)
Abdullah Azzam Brigades 
Ziyad al-Jarrah Battalions of the Abdallah Azzam Brigades 
Yusuf al-'Uyayri Battalions of the Abdallah Azzam Brigades 
Salman Maalim
Salman Mu’alim
Suleiman Mualem
Salman Ameer
Suleiman Ma’alim
Ali Maalim Salman
Ali Maalim Selman
Selman Ma’alim
Sulayman Ma’alin
Diriye Ahmed
"Sheikh Ahmed Umar Abu Ubaidah
"
Ubaidaha Sheikh Omar Abu
Umar Sheikh Ahmed
"Sheikh Mahad Omar Abdikarim
"
Ubaidah Abu
Diriye Abu
ABD AL-KHALIQ AL-HOUTHI 
Abd-al-Khaliq al-Huthi 
Abd-al-Khaliq Badr-al-Din al Huthi 
‘Abd al-Khaliq Badr al-Din al-Huthi 
Abu-Yunus 
الحوثي عبدالخالق
al-Huthi Abd al-Khaliq
HAKIM ABDULLAH YAHYA AL
Abu Ali al Hakim 
 Abu-Ali al-Hakim 
al-Hakim Abdallah
Abu Ali Alhakim 
al-Mu’ayyad Abdallah
الحاكم عبد لله يحيى
ANSAR AL CHARIA DERNA
" أنصار الشريعة – درنة
"
Ansar al-Charia Derna
Ansar al-Sharia Derna
أنصار الشريعة
Ansar al Charia
Ansar al-Sharia
Ansar al Sharia
ANSAR AL CHARIA BENGHAZI
"أنصار الشريعة - بنغازي
"
أنصار الشريعة 
Ansar al Charia
Ansar al-Charia
Ansar al-Sharia
Ansar al-Charia Benghazi
Ansar al-Sharia Benghazi
 أنصار الشريعة بليبيا 
Ansar al Charia in Libya (ASL)
كتيبة أنصار الشريعة
Katibat Ansar al Charia
Ansar al Sharia
AL-SALAM ASHRAF MUHAMMAD YUSUF 'UTHMAN' ABD
السلام اشرف محمد يوسف عثمان عبد
'Abd-al-Salam Ashraf Muhammad Yusif 'Uthman
'Abd-al-Salam Ashraf Muhammad Yusuf
al-Salam Ashraf Muhammad Yusif 'Abd
Khattab
al-Khattab Ibn
AL-BAKR IBRAHIM 'ISA HAJJI MUHAMMAD
البکر ابراهيم عيسی حاجي محمد
al-Bakar Ibrahim 'Issa Haji Muhammad
al-Bakr Ibrahim 'Isa Haji
Albaker Ibrahim Issa Hijji Mohd
al-Baker Ibrahim Issa Hijji Muhammad
al-Bakar Ibrahim 'Issa
al-Bakr Ibrahim
Abu-Khalil
BATIRASHVILI TARKHAN TAYUMURAZOVICH
Batyrashvili Tarkhan Tayumurazovich
Batirashvili Tarkhan
Shishani Omar
Shishani Umar
al-Shishani Abu Umar
al-Shishani Omar
Omar Chechen
Chechen Omar the
Chechen Omer the
Chechen Umar the
Umar Abu
Hudhayfah Abu
Hun Kil Jong
Cho'ng-hun Kil
Chong-hun Kil
Yon Kim Kwang
Kwang-y’on Kim
Ho Yu Kwang
Chun Kim Kwang
Kwang-ch'un Kim
Kwang-chun Kim
Islamic State Sinai Province
Ansar Bayt al-Maqdis (ABM)
Aknaf Bayt al-Maqdis
Aknaf Beit al-Maqdis
Ansar Bayt al-Maqdes
Ansar Bayt al-Maqdis
Ansar Beit al-Maqdis
Ansar Jerusalem
Champions of Jerusalem
ISIL Sinai Province
ISIL-Sinai
Islamic State - Sinai Province
Islamic State of Iraq and ash-Sham – Sinai
Islamic State in the Sinai
Islamic State of Iraq and the Levant-Sinai
Islamic State of Iraq and the Levant-Sinai Province
Islamic State of Iraq and Syria Sinai Province
ISIS-Sinai
ISIS-SP
IS-Sinai
Jamaat Ansar al-Dawa al-Islamiyya fi Bayt Al Maqdis
Jamaat Ansar Beit al-Maqdis
Jamaat Ansar Beit al-Maqdis fi Sinaa
Jihadi Jerusalem
Supporters of Jerusalem
Supporters of the Holy House
Supporters of the Holy Place
The Group of Partisans of the Islamic State of Bayt Al Maqdis
Sinai Province
The State of Sinai
Warriors of Jerusalem
Wilayat Sinai
Pershada Angga Dimas
Persada Angga Dimas
Persadha Angga Dimas
Prasondha Angga Dimas
Sukirno Bambang
Zahra Pak
Zahra Abu
Santoso Wiji Joko
al-Jawi Abu Seif
Seif Abu
Hilal Ahmar Society Indonesia (HASI)
Yayasan Hilal Ahmar
Indonesia Hilal Ahmar Society for Syria
Noorzai Abdul Basir
نورزی عبد البصیر
Basir Haji Abdul
Al-Basir Haji ‘Abd
Noorzai Haji Basir
Baseer Abdul
Basir Abdul
Haji Basir and Zarjmil Company Hawala
د حاجی بصیر او ضرجمیل کمپنی حواله
Haji Bashir and Zarjmil Hawala Company
Haji Abdul Basir and Zar Jameel Hawala
Haji Basir Hawala
Haji Baseer Hawala
Haji Abdul Basir Exchange Shop
Haji Basir and Zarjamil Currency Exchange
"Haji Zar Jamil, Haji Abdul Baseer Money Changer"
Fazlullah Maulana
Fazlullah Mullah
Hayat Fazal
Radio Mullah
Harzi Ali Ben Taher Ben Faleh Ouni
الحرزي علي بن الطاھر بن الفالح العوني
Abou Zoubair 
Harzi Tarak Ben Taher Ben Faleh Ouni
الحرزي طارق بن الطاھر بن الفالح العوني
Abou Omar Al Tounisi 
Prakash Neil Christopher
al-Cambodi Abu Khalid
Khmeree Abdullah Al
Kambodee Abu Laghm Al
The Army of Emigrants and Supporters
تنظیم جیش المھاجرین و الأنصار
Battalion of Emigrants and Supporters
Army of Emigrants and Supporters Organization
Battalion of Emigrants and Ansar
Jaysh al-Muhajirin wal-Ansar (JAMWA)
MAHAMED Mostafa
Hamid Mostafa Mohamed Abdel
Farag Mostafa Mohamed
Farag Mostafa
Muhajir Abu Sulayman al
Australi Abu Sulayman al
Ustrali Abu Sulayman al
Yekatom Alfred
Saragba Alfred Yekatom
Ekatom Alfred
Saragba Alfred
Rombhot Colonel
Rambo Colonel
Rambot Colonel
Rombot Colonel
Romboh Colonel
Soussou Habib
Abib Soussou
Abdoulay Oumar Younous
Younous Oumar
Younous Omar
Sodiam Oumar
M’Betibangui Oumar Younous
Chuol James Koang
Ranley James Koang Chol
Chol James Koang
Ranley Koang Chuol
Chual James Koang
Dual Simon Gatwech
Dual Simon Gatwich
Dual Simon Getwech
Duel Simon Gatwec
Gatweach Simon
Gatwick Simon
Gatwech Simon
Garwich Simon
Gaduel General
Dhual
Gadet Peter
Yaka Peter Gatdet
Yak Peter Gadet
Yaak Peter Gadet
Yaak Peter Gatdet
Gatdet Peter
Yaka Peter Gatdeet
Makol Gabriel Jok Riak
Jok Gabriel
Riak Jok
Riak Jock
Mangok Marial Chanuong Yol
Chinuong Marial
Chan Marial
Yol Marial Chanoung
Chinoum Marial
Wol Santino Deng
Wuol Santino Deng
Kuol Santino Deng
Goumo Sofiane Ben
Qumu Sufyan bin
Libi Abou Fares al
Saleh Ahmed Ali Abdullah
صالح أحمد علي عبد الله
Al-Ahmar Ahmed Ali Abdullah
Al-Houthi Abdulmalik
al-Huthi Abdulmalik
Al-Kawari Abd Al-Latif Bin Abdallah Salih Muhammad
الكواري عبداللطیف بن عبدلله صالح محمد
al-Kawari Abd-al-Latif Abdallah Salih
Abd-al-Latif Abdallah Salih al-Kuwari 
al-Kawwari Abd-al-Latif Abdallah
al-Kawari Abd-al-Latif Abdallah
Abu Ali al-Kawari 
Al-Ka’bi Sa’d Bin Sa’d Muhammad Shariyan
الكعبي سعد بن سعد محمد شریان
al-Ka'bi Sa'd bin Sa'd Muhammad Shiryan
al-Ka'bi Sa'd Sa'd Muhammad Shiryan
al-Ka'bi Sa'd al-Sharyan
Haza' Abu
Hazza' Abu
Umar al-Afghani 
Sa'd Abu
Suad Abu
Aqsa Mahmood 
Layth Umm
Nasser Ahmed Muthana 
Nasir Muthana 
Abdul Muthana 
Muthana Abu
Muthana Abu Al-Yemeni
Abu Muthanna 
Omar Ali Hussain 
Britani Abu-Sa'id Al
Sally-Anne Frances Jones 
al-Britani Umm Hussain
Hussain Sakinah
Boubaker Ben Habib Ben Al-Hakim 
el-Hakim Boubakeur
Hakim Boubaker el
Moukatel Abou al
Mouqatel Abou
Abu-Muqatil al-Tunisi 
Boubakeur El Hakim
Peter Cherif 
Maxime Hauchard 
Abou Abdallah al Faransi 
Amru Al-Absi 
Absi Amr al
Absi Abu al Athir Amr al
al-Athir Abu
al-Asir Abu
Asir Abu
Shami Abu Amr al
al-Shami Abu al-Athir
Abu-Umar al-Absi 
Al-Rumaysh Mu’Tassim Yahya ‘Ali
Rayhanah
Abu-Rayhanah
Handalah
Abu-Rayhanah al-'Ansari al-Jeddawi 
Tarad Mohammad Alnori Alfares Aljarba 
Aljarba Tarad
Abu-Muhammad al-Shimali 
Mujahidin Indonesian Timur (MIT)
Mujahidin of Eastern Indonesia
East Indonesia Mujahideen
Mujahidin Indonesia Timor
Mujahidin Indonesia Barat (MIB)
Mujahidin of Western Indonesia
Jund Al-Khilafah In Algeria (JAK-A)
Jund al Khalifa
Jund al-Khilafah fi Ard al-Jaza’ir
Jund al-Khalifa fi Ard al-Jazayer
Soldiers of the Caliphate in Algeria
Soldiers of the Caliphate of Algeria
Soldiers of the Caliphate in the Land of Algeria 
Aseel Muthana 
Maghomed Maghomedzakirovich Abdurakhmanov 
Магомедзакирович Абдурахманов Магомед
Банат Абу
Abu Banat 
Банат Абу аль
Banat Abu al
Islam Seit-Umarovich Atabiev 
Атабиев Ислам Сеит-Умарович
Джихад Абу
Jihad Abu
Akhmed Rajapovich Chataev 
Чатаев Ахмед Ражапович
Шишани Ахмад
Akhmad Shishani 
Майер Давид
Mayer David
Сене Эльмир
Sene Elmir
Однорукий
Odnorukiy 
Tarkhan Ismailovich Gaziev 
Газиев Тархан Исмаилович
Одуев Рамзан
Oduev Ramzan
Газиев Тархан Исаевич
Tarkhan Isaevich Gaziev 
Газиев Хусан Исаевич
Gaziev Husan Isaevich
Сулимов Умар
Umar Sulimov 
Вайнах
Wainakh
Север
Sever
Абу-Билал
Bilal Abu
Ясир Абу
Yasir Abu
Ясим Абу
Asim Abu
Хусан
Husan
Ab-Bilal
Abu-Naser
Zaurbek Salimovich Guchaev 
Гучаев Заурбек Салимович
Бэч
Bach 
Факих
Fackih
Восточный
Vostochniy
Муслим
Muslim
Азиз
Aziz
Азиз Абул
Aziz Abdul
Shamil Magomedovich Ismailov 
Измайлов Шамиль Магомедович
Алиев Шамиль Магомедович
Aliev Shamil Magomedovich
Ханифа Абу
Hanifa Abu
Torek Agha 
آغا تورک
Sayed Mohammed Hashan 
Agha Torak
Agha Toriq
Toriq Agha Sayed 
Gaye Haroun
Geye Haroun
Gaye Aroun
Geye Aroun
Ngaïkosset Eugène Barret
Ngaikosset Eugene
Ngaikoisset Eugene
Ngakosset Eugene
Ngaikosse Eugene Barret
Ngaikouesset Eugene
Paoua” “The Butcher of
Ngakosset
Abd Al-Baset Azzouz 
Abdelbassed Azouz 
Abdul Baset Azouz 
(initials) AA
Gulmurod Khalimov 
Imamovic Nusret
Nusret Sulejman Imamovic 
Muhannad Al-Najdi 
Ali Manahi 'Ali al-Mahaydali al-'Utaybi  
Ghassan al-Tajiki 
Morad Laaboudi 
Ismail Abu
al-Maghribi Abu Ismail
Ali Musa Al-Shawakh 
al-Shawagh Ali Musa
Ali al-Hamoud al-Shawakh 
Ibrahim al-Shawwakh 
Muhammad 'Ali al-Shawakh 
Luqman Abu
Hammud Ali
Abdullah Shuwar al-Aujayd 
Ali Awas 
Derwish Ali
al-Hamud Ali
Sahl Abu Luqman al-
al-Suri Abu Luqman
Ayyub Abu
Al-Sha’ari Hasan Al-Salahayn Salih
Husayn al-Salihin Salih al-Sha‘iri 
al-Libi Abu Habib
Hasan Abu Habib 
Helal Mounir Ben Dhaou Ben Brahim Ben
Helel Mounir
Hilel Mounir
Rahmah Abu
Abu Maryam al-Tunisi 
Saleh Mohammed Abdel-Halim Hemaida
Saleh Muhammad Hameida
Humaydah Muhammad Abd-al-Halim
Faris Baluchistan 
Salim Benghalem 
Al-Anabi Abu Ubaydah Yusuf
Al-Annabi Abou Obeida Youssef
Al-Inabi Abu-Ubaydah Yusuf
Yazid Mebrak
Obeida Youcef Abu
Yazid Mibrak
Yazid Yousif Abu Obayda
Mebrak Yazid
Mabrak Yazid
Ubaydah Yusuf Abu
Youcef Abou
Harakat Sham Al-Islam
Haraket Sham al-Islam
Sham al-Islam
Sham al-Islam Movement
CHUN-SIK CHOE
Sik Choe Chun
Sik Ch'oe Ch'un
Choe Song Il 
Hyon Kwang Il 
Hyon Gwang Il 
Jang Bom Su 
Jang Pom Su 
U Jang Hyon
SON JANG YONG
Jon Myong Guk 
Cho'n Myo'ng-kuk 
Sang Jon Yong
KIL KANG MUN
Jiang Wen-ji  
Wenji Jian
Ryong Kang
Kim Jung Jong 
Kim Chung Chong  
Kim Kyu 
MY’ONG KIM TONG
Chin-So'k Kim
Tong-Myong Kim
Jin-Sok Kim
Hyok-Chol Kim
Tong-Myo’ng Kim
Myong Kim Tong
Chol Kim Hyok
CHOL KIM YONG
Yong-Chol Kim
Young-Chol Kim
Young-Cheol Kim
Young-Chul
Ko Tae Hun 
Kim Myong Gi 
Ri Man Gon 
Jin Ryu
U YU CHOL
Academy of National Defense Science
CHONGCHONGANG SHIPPING COMPANY
Chong Chon Gang Shipping Co. Ltd.
Chongchongang Shipping Co LTD
DAEDONG CREDIT BANK (DCB)
DCB
Taedong Credit Bank
Dae-Dong Credit Bank
Hesong Trading Company
Korea Kwangson Banking Corporation (KKBC)
KKBC 
Korea Kwangsong Trading Corporation
Ministry of Atomic Energy Industry
MAEI 
Munitions Industry Department
Military Supplies Industry Department
MID
Machine Industry Department
National Aerospace Technology Administration
NADA 
NATIONAL AEROSPACE DEVELOPMENT ADMINISTRATION 
OFFICE 39
Office #39
Office No. 39
Bureau 39
Central Committee Bureau 39
Third Floor
Division 39
Reconnaissance General Bureau
Chongch’al Ch’ongguk
KPA Unit 586
RGB
Second Economic Committee
Joseph Kony 
Kony
Kony Joseph Rao
Kony Josef
sanglant Le Messie
Lord's Resistance Army
LRA
Lord’s Resistance Movement (LRM)
Lord’s Resistance Movement/Army (LRM/A)
Al-Shabaab
Al-Shabaab al-Islamiya
Mujahidin Youth Movement
AL-SHABAB
SHABAAB
THE YOUTH
MUJAHIDIN AL-SHABAAB MOVEMENT
MUJAHIDEEN YOUTH MOVEMENT
MYM
HARAKAT SHABAB AL-MUJAHIDIN
HIZBUL SHABAAB
HISB’UL SHABAAB
YOUTH WING
AL-SHABAAB AL-ISLAAM
AL-SHABAAB AL-JIHAAD
THE UNITY OF ISLAMIC YOUTH
HARAKAT AL-SHABAAB AL-MUJAAHIDIIN
HARAKATUL SHABAAB AL MUJAAHIDIIN
MUJAAHIDIIN YOUTH MOVEMENT
al-Zahrani Faysal Ahmad Bin Ali
الزھراني فيصل احمد بن علي
Alzahrani Faisal Ahmed Ali
al-Saudi Abu Sarah
Zahrani Abu Sara
Juaythini Husayn
Aljeithni Hussein Mohammed Hussein
al-Juaythini Husayn  Muhammad
al-Juaythini Husayn Muhammad Husayn
al-Juaythini Husayn Muhamad Husayn
Juaythini Husayn Muhammad Husayn
al-Juaitni Abu Muath
Ibrahim Muhammad Sholeh
Ibrahim Mohammad Sholeh
Ibrohim Muhammad Sholeh
Ibrahim Muhammad Soleh
Ibrahim Sholeh
Ibrahim Muh Sholeh
Chong-chol Ri
Chol Ri Jong
Ch’ol Ri Cho’ng
Su-man Hwang
Kyong-nam Hwang
Byutukaev Aslan Avgazarovich
Бютукаев Аслан Авгазарович
Khazmat Amir
Хазмат Амир
Abubakar
Абубакар
Vakhitov Ayrat Nasimovich
Вахитов Айрат Насимович
Bulgarskiy Salman
Булгарский Салман
Kony Ali
Lalobo Ali
Labolo Ali Mohammad
Mohammed Ali
Lalobo Ali Mohammed
Kony Ali Mohammed
Labola Ali Mohammed
Salongo Ali Mohammed
Lalobo Ali Bashir
Bashir Ali Lalobo
Kapere Otim
Bashir
Caesar
One-P
1-P
Kony Salim
Kony Salim Saleh
Saleh Salim
Ogaro Salim
Salim Okolu
Ogaro Salim Saleh Obol
Obol Simon Salim
Al-Qa'ida in the Indian Subcontinent
AQIS
Islamic State in Libya
Islamic State of Iraq and al Sham in Libya
Islamic State of Iraq and al Sham–Libya
Islamic State of Iraq and Syria in Libya
Islamic State of Iraq and Syria Libya
Islamic State of Iraq and the Levant in Libya
Islamic State of Iraq and the Levant–Libya
Islamic State–Libya
IS–Libya
Wilayat al Tarabulus
Wilayat Barqa
Wilayat Barqah
Wilayat Fezzan
Wilayat Tarablus
Wilayat Tripolitania
IL PAK CHUN
Chol Kim Song
Song Kim Hak
Hyok Son Jong
Min Son
Gon Kim Se
Ho Ri Won
Chol Jo Yong
Chol Cho Yong
SAM KIM CHOL
(金铁三) Jin Tiesan
CHOL KIM SOK
Ha Chang Chang
Ha Jang Chang
Ryong Cho Chun
Ryong Jo Chun
San Son Mun
Korea United Development Bank
Ilsim International Bank
Korea Daesong Bank
Choson Taesong Unhaeng
Taesong Bank
SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION
Korea Foreign Technical Trade Center
Korea Pugang Trading Corporation
Korea International Chemical Joint Venture Company
Choson International Chemicals Joint Operation Company
Chosun International Chemicals Joint Operation Company
International Chemical Joint Venture Company
DCB Finance Limited
Korea Taesong Trading Company
KOREA DAESONG GENERAL TRADING CORPORATION
Daesong Trading
Daesong Trading Company
Korea Daesong Trading Company
Korea Daesong Trading Corporation
Kyong-nam Kim
Soe Min Htike Co. Ltd.
Ye Min Hein Company Limited
Ye Min Hein Co. Ltd.
Soe Ming Htike
Soe Ming Jtiak Company Limited
Soe Min Htaik Company Limited
Korea Ocean Shipping Agency (KOSA)
Korea Buyon Shipping Co. Ltd.
Korea Buyon Shipping Company Limited
Aselderov Rustam Magomedovich
Асельдеров Рустам Магомедович
Abu Muhammad 
Мухаммад Абу
Al-Kadari Abu Muhammad
Аль-Кадари Абу Мухаммад
Muhamadmuhtar
Мухамадмухтар
Al-Hasri Bassam Ahmad
الحصري بسام أحمد
Husari Bassam Ahmad
Akhlaq Abu Ahmad
al-Shami Abu Ahmad
Khalil Iyad Nazmi Salih
خليل إياد نظمي صالح
Khalil Ayyad Nazmi Salih
Khalil Eyad Nazmi Saleh
al-Toubasi Iyad
al-Tubasi Iyad
al-Darda' Abu
al-Urduni Abu-Julaybib
Abu-Julaybib
Al-Zaidi Ghalib Abdullah
الزيدي غالب عبدالله
al-Zaydi Ghalib Abdallah
al-Zaydi Ghalib Abdallah Ali
Zaydi Ghalib al
Hissene Abdoulaye
Issène Abdoulaye
Hissein Abdoulaye
Abdoulaye Hissene
Ramadane Abdoulaye Issène
Ramadan Abdoulaye Issene
Abdoulaye Issene
U CHO IL
Woo Cho Il
Ch’o’l Cho
Chol Jo
CHUN CHO YON
Jun Jo Yon
Hwi Choe
Yong-Won Jo
Yongwon Cho
Nam Kim Chol
Ok Kim Kyong
Ok Kim Kyong
Tong-Ho Kim
Chol Min Byong
Pyo'ng-ch'o'l Min
Byong-chol Min
Chun Min Byong
BONG PAEK SE
Pong Paek Se
Se Pak Han
Chol Kang Myong
CHUN PAK TO
Chun Pak Do
To’-Ch’un Pak
Il Ri Jae
Chae-Il Ri
Yong Ri Su
MU RI YONG
Yong-Mu Ri
Kangbong Trading Corporation
KOREA KUMSAN TRADING CORPORATION
KORYO BANK
Strategic Rocket Force of the Korean People's Army
Strategic Rocket Force
Strategic Rocket Force Command of KPA
Strategic Force
Strategic Forces
Saal Fared
Almani Abu Luqmaan Al
Lugmaan Abu
Jamaat-ul-Ahrar (JuA)
جماعت ال احرار
Jamaat-e-Ahrar
Tehrik-e Taliban Pakistan Jamaat ul Ahrar
Ahrar-ul-Hind
Kotey Alexanda Amon
Kotey Alexe
Kote Alexanda
Sheikh Elshafee El
Elsheikh El Shafee
El-Sheikh Alshafee
TAMTOMO MUHAMMAD BAHRUM NAIM ANGGIH
Naim Bahrun
Tamtomo Anggih
Rayyan Abu
Rayan Abu
Aisyah Abu
Barkhanoev Malik Ruslanovich
Saifuddin
al-Ingushi Saifuddin
Ingushi Saifuddin
Margoshvili Murad Iraklievich
Margoshvili Zurab Iraklievich
Madayev Murad Akhmedovich
Madayev Lova
Al-Shishani Abu-Muslim
Muslim
Lava
John
George
Arthur
Sedoy
ROCHMAN OMAN
Rahman Oman
Al-Arkhabiliy Abu Sulaiman Aman Abdurrahman
Rahman Aman Abdul
Abdurahman Aman
Abdurrachman Aman
Abdulrohman Oman
Abdurrahman Oman
Abdurrahman Aman
"HANIFA MONEY EXCHANGE OFFICE (BRANCH LOCATED IN ALBU KAMAL, SYRIAN ARAB REPUBLIC)"
مكتب حنيفة للصرافة
Hanifah Currency Exchange
Hanifeh Exchange
Hanifa Exchange
Hunaifa Office
Hanifah Exchange Company
Hanifa Money Exchange Office
SELSELAT AL-THAHAB
سلسلة الذهب للصرافة
Silsilet al Thahab
Selselat al Thahab For Money Exchange
Silsilat Money Exchange Company
Silsilah Money Exchange Company
Al Silsilah al Dhahaba
Silsalat al Dhab
Jaysh Khalid Ibn al Waleed
Khalid ibn al-Walid Army
Liwa Shuhada al-Yarmouk
"Harakat al-Muthanna al-
Islamia"
Jund Al Aqsa
The Soldiers of Aqsa
Soldiers of Aqsa
"Sarayat Al
Quds"
Yong Choe Chun
Ch'un-yo'ng Ch'oe
Su Han Jang
Han Chang-Su
Chol Jang Song
Nam Jang Sung
Song Jo Chol
Ch'o'l-so'ng Cho
Su Kang Chol
Chol Kim Mun
Mun-ch'o'l Kim
Ung Kim Nam
Kyu Pak Il
Il-Gyu Pak
FOREIGN TRADE BANK (FTB)
Mooyokbank
Korea Trading Bank
Korean National Insurance Company (KNIC)
Korea Foreign Insurance Company
Koryo Credit Development Bank
Daesong Credit Development Bank
Koryo Global Credit Bank
Koryo Global Trust Bank
MANSUDAE OVERSEAS PROJECT GROUP OF COMPANIES
Mansudae Art Studio
Crawford Shane Dominic
Asadullah
at-Trinidadi Abu Sa'd
Asad
Yong-hwan Rim
Yo'ng-hwan Rim
Hwan Rim Yong
Su Kim Yong
Yo'ng-su Kim
Yong-Su Kim
su Kim Yo'ng-
Kim Yo'ng-su
Marine Transport Office
MTO
Sunrise Trading and Logistics Co Ltd
SUNTL
Rakhoi Wholesale Co.
Sunrise Trading and Logistics Company Limited
Saigon United Co Ltd
Sunico
SUNICO
SUNICO Company Limited
SUNICO Co Ltd
Pink Whale Co Ltd
Hong White Co Ltd
Eko Development and Investment Company
Eko Development & Investment Food Company
Eko Import and Export Company
EKO Development and Investment Company
EKO Import & Export Company
EKO Development and Investment Food Company
Sonbak Trading Corporation
Global Communications Company
GLOCOM
Glocom
International Golden Services Sdn Bhd
International Golden Systems Sdn Bhd
International Golden System Sdn Bhd
Pan Systems Pte Ltd
Wonbang Trading Co
BALLUL Ahmad
BALLUL Ahmad Muhammad
BALOL Ahmed
BALLUL Ahmed
DARWISH Saji'
DARWISH Saji Jamil
DARWISH Sajee
DARWIS Sjaa
IBRAHIM Muhammed
MU'ALLA Badi'
MUALLA Badi Sulayman
AL-HASAN Suhayl Hasan
HASAN Colonel Suhayl
HASSAN Sohail
AL-HASSAN Sohail
HASSAN Suhail
HASSAN Lieutenant Colonel Suhayl
HASSAN Brigadier General Suhayl
HASSAN Suheil
BILAL Muhammad Nafi
BILAL Colonel Muhammad Nafi
BILAL Muhammad
MAHALLA Muhammad Mahmud
MAHALA Muhammad
KHALIL Tahir Hamid
KHALI Tahir Hamid
HAMID Khalil Tahir
MAWAS Jawdat Salbi
MAWWAS Jawdat Salibi
MAWWAZ Jawdat Salibi
DAHI Yasin Ahmad
DAHI Yasin
DHAHI Yasin
WANUS Ali
WANNOUS Ali
DA'BUL Samir
DABUL Samir
DAABOUL Samir
HAYDAR Zuhayr
HAWRANI Habib
AHMAD Firas
HABIB Salah
HABIB Saleh
HABIB Salih
MAHROUS Iyad Mohammad Esam
MAHROUS Iyad
MAHRUS Iyad
ABBAS Ghassan
BITAR Bayan
AL‑BITAR Bayan
ARMANZI Amr
AL‑ARMANZI Amr Muhammad Najib
ARMANAZI Amr Najib
AL‑ARMANAZY Amrou
ARMANAZI Amr
ALLOUCH Aziz
'ALLUSH 'Aziz Ahmad
QUWAYDIR Muhammed Bin‑Muhammed Faris
KWEIDER Muhammad
KWEITER Muhammad
QASSAR Samir
QUAYDIR Muhammad
SIRHAN Hala
SIRHAN Halah
SIRHAN Hilah
Syriss Logistics and Services
Syriss
Guangzhou Syriss Logistics & Services
Syriss Group Limited
Syriss Logistics and Service Company
Mahrous Group
Al Mahrus Group Trading Company
Mahrous Trading Establishment
Mahrous Trading Institute
Mahrus Group
Mahrus Trading Establishment
Mahrous Trading FZE
Mahrus Trading FZE
Higher Institute of Applied Science and Technology
HIAST
Expert Partners
Experts Partners
Organisation for Technological Industries
OTI
Technical Industries Corporation (TIC)
Organization for Technological Industries
The Organization for Technical Industries
National Standards and Calibration Laboratory
NSCL
National Calibration Centre
Megatrade
Yona Star International
Unistar Company
Yona Holding
Yona Star
Yona Star Company
Yona Star Shipping
Yona Star Trading International Co. Ltd
Sigma Tech
Sigma Tech Company
Technolab
Techno Lab
Syrian Company for Information Technology
SCIT
Shadi for Cars Trading
Denise Company
MURADOV Georgiy L'vovich
MURADOV Heorhiy Lvovych
SHEREMET Mikhail Sergeyevich
SHEREMET Mykhaylo Serhiyovych
HEREMET Mykhaylo Serhiyovych
SHEREMET Mykhail
KAMSHILOV Oleg Anatolievich
KAMSHYLOV Oleh Anatoliyovych
BAKHAREV Konstantin Mikhailovich
BAKHARYEV Kostyantyn Mykhaylovych
BAKHARIEV Konstiantyn
BELIK Dmitry Anatolievich
